Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Amount 3m ($),BNPL Amount 6m ($),BNPL Amount 9m ($),BNPL Amount 12m ($),Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
8556,5,4090.0040272119763,3006.59,0,0,0,0,1,697.308790322101,12524.461011827032,3,0,0,0,0,NA,Employed,10
8557,7,5980.937172491791,1872.65,340.03169315847003,658.3670056834859,1118.843116401973,1348.528983954351,0,626,16102.293287114117,1,0,3,0,2,1,Employed,9
8558,4,4882.603812208893,3506.23,0,0,0,0,2,615.6712877364289,13374.407856482536,1,1,0,0,1,NA,Unemployed,6
8559,6,3680.544558362122,4198.29,0,0,0,0,0,633.3154386684668,3674.4043570249196,0,0,0,0,0,NA,Unemployed,3
8560,6,5272.723689804958,4012.88,0,0,0,0,1,601,4211.962452806388,0,0,0,0,2,6,Employed,2
8561,2,5579.8870852437585,4080.44,0,0,0,0,2,708.7941973452328,19464.547926846146,1,1,0,0,1,NA,Employed,10
8562,3,7146.007116809416,3190.33,0,0,0,0,0,605.7873998603715,5276.8990069644515,2,1,0,0,0,NA,Employed,2
8563,11,4893.290848799909,4564.72,0,0,0,0,0,649.8529952981628,14882.650997830206,0,0,0,0,1,NA,Unemployed,6
8564,8,3819.697015217097,3002.87,0,0,0,0,0,697,4319.77891191313,0,0,0,0,1,5,Retired,3
8565,3,3453.7976253398347,4247.17,0,0,0,0,0,720.8631465358532,5593.09320920547,1,0,0,0,0,NA,Employed,3
8566,5,5781.961008164351,3862.69,0,0,0,0,2,719.5953139342381,21426.218035258655,1,1,1,1,1,NA,Retired,9
8567,3,4479.69864527111,2976.79,0,0,0,0,0,767.1199907539606,20843.65009812411,1,1,1,1,1,NA,Employed,10
8568,4,5921.618645501405,3210.59,0,0,0,0,0,714.7752171617038,7605.619499270583,2,1,0,0,0,NA,Employed,3
8569,6,4209.933714911459,2384.78,0,0,0,0,0,750.1918765363871,20988.71432658317,0,0,0,0,1,NA,Student,9
8570,11,4226.939737716947,4877.26,621.8383821736335,1195.4115701646756,1517.5997138206435,529.3866328154719,1,647.7089751206792,7316.29778000233,0,0,1,0,0,NA,Employed,3
8571,5,2604.221199436054,4023.5,0,0,0,0,0,715.0705301860334,776.6687541088556,1,0,0,0,0,NA,Retired,2
8572,3,5865.562374944114,4443.22,0,0,0,0,0,733.2660061265191,14744.10939808362,2,1,1,1,0,NA,Employed,9
8573,5,6577.343844316006,4263.56,0,0,0,0,1,679.1673683326248,2557.6923046219877,2,1,0,0,1,NA,Retired,1
8574,4,3183.1848729970843,3294.89,0,0,0,0,0,684.324500440353,5068.262709684063,2,1,0,0,0,NA,Retired,4
8575,2,9332.763295887586,2952.76,0,0,0,0,0,700.8507299810425,17145.139523880665,0,0,0,0,1,NA,Employed,8
8576,4,5216.193382907768,2876.92,0,0,0,0,0,677.5325490467055,13165.854933733799,2,0,0,0,2,NA,Employed,7
8577,5,1556.8086770273799,4111.3,0,0,0,0,0,647.5615522494288,5800.298838921761,3,1,0,0,1,NA,Employed,2
8578,1,6073.737205834284,4076.19,0,0,0,0,0,668,13563.047652603334,1,1,1,1,0,6,Employed,9
8579,6,5699.418509556036,3031.39,0,0,0,0,2,710.9883241761445,18579.837042359974,3,1,0,0,1,NA,Employed,10
8580,7,4484.954664221828,3000.2,0,0,0,0,0,617.0098372010623,345.0219360932065,1,1,0,0,1,NA,Student,1
8581,11,5975.731834711366,2232.38,0,0,0,0,1,747.9252952407362,21973.721069080068,0,0,0,0,3,NA,Unemployed,10
8582,3,6060.305005579942,3896.4,0,0,0,0,2,687,18969.766565258054,0,0,0,0,0,5,Employed,8
8583,3,6360.2743746519645,3521.92,0,0,0,0,0,655.3519043115386,1999.582307346379,1,0,0,0,1,NA,Employed,2
8584,5,2956.6636837086157,2130.26,0,0,0,0,0,635.9731218978275,8781.257619042313,1,0,0,0,2,NA,Employed,3
8585,7,6752.593728646731,3541.01,0,0,0,0,1,630.683356583266,5809.063404406773,1,0,0,0,2,NA,Unemployed,3
8586,6,3894.5709826958705,4077.27,160.42195402650964,1000.9391773284992,725.0367821998668,1332.131705192509,0,633.0034265429748,13228.136343260267,1,1,0,1,0,NA,Employed,5
8587,3,3583.285149274354,2684.67,871.1349704712616,507.55436692340925,1204.2146379909195,535.019611407813,0,638.159700567707,1795.255329188026,1,0,0,0,0,NA,Employed,1
8588,5,7832.06355763306,2221.89,0,0,0,0,0,709.6058847876781,14212.631813442677,0,0,0,0,0,NA,Employed,6
8589,6,1447.5203927484094,4408.82,0,0,0,0,2,701.0186196059507,11624.243631517918,0,0,0,0,4,NA,Employed,5
8590,7,6682.566807974647,2458.31,0,0,0,0,0,732.5356537879401,7388.323050955272,0,0,0,0,0,NA,Employed,3
8591,3,1439.4429067005258,541.1,0,0,0,0,0,674.5026664935023,1503.9326519915535,0,0,0,0,1,NA,Employed,1
8592,7,6296.27178666107,3958.6,0,0,0,0,1,729.0141684471998,21730.457903145343,1,1,0,0,1,NA,Employed,9
8593,1,6210.034265838496,3173.96,0,0,0,0,1,676.8725590601571,806.4542425093498,0,0,0,0,1,NA,Student,1
8594,6,4196.396581247586,3394.64,0,0,0,0,2,718.6809690320491,13977.490993157622,1,0,0,0,1,NA,Employed,7
8595,1,2374.1292839408165,5678.39,688.4923250527963,750.4955380454342,977.8188499712413,1509.914112242139,0,448,8744.297086358642,0,0,1,0,2,0,Employed,8
8596,3,4452.654189913583,2312.87,0,0,0,0,1,697.5921519608634,9052.911184848128,1,0,0,0,1,NA,Student,6
8597,7,5629.438860558592,2648.53,492.1153824926388,528.7089307994147,453.95237905054336,1351.6977190307907,0,626.467434880871,13690.571579941972,1,1,3,1,3,NA,Employed,8
8598,6,9635.956053898695,3474.72,0,0,0,0,1,648,20791.909159483006,1,1,0,0,1,6,Employed,10
8599,5,3390.471183826408,3354.39,0,0,0,0,1,586.2503993461469,15121.359171244569,3,2,1,1,2,NA,Employed,7
8600,1,6118.860863751727,3222.76,0,0,0,0,1,666.8040343370695,13303.239304661834,0,0,0,0,2,NA,Employed,8
8601,6,2721.9914087245047,1414.74,338.7069186371705,731.0195991131067,1103.547973335651,1019.0352611952718,0,559.2645997935103,2850.777038379867,3,2,0,1,0,NA,Employed,2
8602,3,947.942888411389,1625.7,0,0,0,0,0,721.5800103326508,16671.314390423293,3,1,1,1,2,NA,Unemployed,8
8603,1,3024.073673482839,2259.24,0,0,0,0,1,658.8299562979556,1275.6428680914792,0,0,0,0,2,NA,Employed,1
8604,5,7628.836604170714,3234.2,0,0,0,0,1,725.6256436353946,12694.601361913275,0,0,0,0,0,NA,Employed,7
8605,5,4593.759521730973,2904.27,0,0,0,0,1,742.1189841039788,10873.4798833691,0,0,0,0,2,NA,Employed,6
8606,5,6498.4648334500525,1933.87,0,0,0,0,1,702.9783533460998,1885.9636808839268,2,1,1,1,0,NA,Unemployed,1
8607,5,1994.3902867295446,1391.46,0,0,0,0,0,699.6058847876781,14367.406787272856,1,0,0,0,3,NA,Unemployed,8
8608,4,5423.396697027988,3998.42,0,0,0,0,1,728.4441834670682,15628.985861011597,1,1,0,0,0,NA,Employed,7
8609,9,4029.1532143317395,2421.09,0,0,0,0,0,635.5775429825646,13773.156010089388,1,1,0,0,0,NA,Student,8
8610,8,4979.198819241794,3358.35,0,0,0,0,1,649.6949644721744,8827.971158932089,0,0,0,0,0,NA,Employed,5
8611,3,6962.058959696408,2631,0,0,0,0,0,627.1159693294098,17770.62830062207,1,0,0,0,2,NA,Employed,9
8612,3,1402.4189054513936,3721.32,360.81387720972214,558.9820272284375,1071.892551786919,1928.7502310312484,1,637.7817984589101,11837.198240158606,0,0,3,0,0,NA,Employed,5
8613,7,5959.886391662324,2755.27,0,0,0,0,1,720.8875519273361,7357.601366216234,0,0,0,0,0,NA,Retired,4
8614,6,6743.2393476362695,2764.01,630.94481416791,620.1793128832888,1595.9161631067136,1048.7228601513673,0,614,16172.318372908896,1,1,1,1,0,6,Employed,7
8615,5,5551.385661181024,2310.47,0,0,0,0,0,665.8054063164429,2440.5000225883564,1,0,0,0,2,NA,Employed,1
8616,5,6487.501956290827,2227.97,0,0,0,0,0,741.9936450065455,10927.798231414814,0,0,0,0,0,NA,Employed,5
8617,7,9161.307584033118,1450.11,509.17429724392275,343.180400462027,1671.1321262758252,1227.1945315924581,1,650.5488100192673,11764.651409656104,0,0,0,0,1,NA,Unemployed,7
8618,7,5830.185246600037,1759.27,346.33825890798505,740.066686188718,1756.489146447769,752.957182145181,3,610,5160.290573134036,1,0,1,1,0,6,Employed,3
8619,5,4032.902496726263,2868.27,0,0,0,0,1,754.1929154681377,10734.741527914519,0,0,0,0,2,NA,Employed,7
8620,3,6000.5926132653585,4399.07,0,0,0,0,0,744.8312712404958,4062.785757332368,0,0,0,0,1,NA,Employed,3
8621,5,4447.723606463702,3088.29,0,0,0,0,2,733.6516164497591,5394.690569535431,0,0,0,0,0,NA,Employed,2
8622,5,5082.181467382478,3405,0,0,0,0,0,731.1799008767108,5592.899157525327,0,0,0,0,1,NA,Unemployed,3
8623,4,0,3312.62,0,0,0,0,1,708.3134605047201,1806.1203123479688,1,0,0,0,1,NA,Unemployed,1
8624,3,3597.125594441145,2868.01,0,0,0,0,0,641.6232781184985,24763.380268449328,0,0,0,0,0,NA,Employed,10
8625,5,5713.868622025013,3469.73,431.89130563230714,457.1878988712939,95.84970414001236,190.806859197702,2,630.2399966276759,9789.97308727155,2,0,2,1,0,NA,Student,4
8626,5,8344.81179551042,3499.24,532.0811866014601,657.6753391416265,671.8022688471242,1007.8349999268678,0,322,21332.348378298135,3,2,1,0,1,0,Unemployed,8
8627,5,3727.669188070504,2328.47,0,0,0,0,1,650,8342.240657721464,0,0,0,0,3,6,Employed,4
8628,2,6500.029247330511,2773.74,0,0,0,0,1,637.1381077329572,3292.211603029903,1,0,0,0,0,NA,Employed,1
8629,4,5413.236216711259,2838.2,0,0,0,0,0,620.947682889315,9321.834166390858,3,2,0,0,2,NA,Employed,5
8630,6,4361.436823221754,1625.46,0,0,0,0,0,728.3498990213201,9212.69769650725,0,0,0,0,0,NA,Employed,5
8631,5,4766.564433827018,1816.69,476.28705989657,607.2762110747803,1414.5071894429557,778.8912904128906,0,632.823429777894,8358.713088816017,1,0,0,0,2,NA,Unemployed,5
8632,6,6175.381805500999,3818.28,513.6344095894775,823.2941038922706,1616.5834758031665,1384.3078118625135,0,610.036368352921,15429.541040418104,2,1,2,1,0,NA,Employed,8
8633,7,8120.506569370344,4243.95,0,0,0,0,0,732.1776544788498,8457.030296311423,2,2,0,0,0,NA,Employed,3
8634,2,4959.634727051623,4581.91,119.36983097299179,1200.478264737525,1021.9900801706603,942.6558742763582,0,650,5850.875185445553,2,2,0,0,1,1,Employed,2
8635,4,7447.74139070753,3620.96,0,0,0,0,0,703.1204423385694,10296.418563556568,0,0,0,0,0,NA,Employed,4
8636,1,5483.868811330742,1548.5,0,0,0,0,1,713.5508607137142,6154.049704167958,2,1,1,1,3,NA,Employed,3
8637,3,6042.495718582886,4382.03,505.1798438324945,745.8759586862243,44.0901352419495,1213.1724761358957,1,623.8194061415837,4386.882942787121,2,1,2,1,1,NA,Unemployed,2
8638,5,2694.8079977436437,2650.3,546.4031848859297,737.7701537719431,1680.2998667610896,1280.7664998814998,1,638.7749402855139,14027.97153795722,3,0,2,0,1,NA,Employed,6
8639,5,4132.79923016197,3572.48,0,0,0,0,1,662.1845725011934,16633.439676724287,3,2,0,0,2,NA,Student,8
8640,5,5058.023026748263,5219.85,0,0,0,0,1,622.3822488228109,10694.56400713031,2,1,1,1,3,NA,Employed,6
8641,2,8375.862403068244,1709.17,0,0,0,0,0,595.9860390610547,2978.5076643361213,1,1,1,1,2,NA,Unemployed,2
8642,3,3333.815968995462,1443.79,0,0,0,0,0,667.6826033882442,19097.32712631762,0,0,0,0,0,NA,Student,9
8643,9,5184.9221240818315,2092.29,0,0,0,0,0,703.5321356614685,14048.339321161862,1,1,1,1,0,NA,Employed,7
8644,2,5894.699615018411,4947.73,0,0,0,0,1,644.5466261695042,7328.679480666809,1,0,0,0,1,NA,Employed,4
8645,11,5911.554036598593,3003.19,0,0,0,0,0,716.745458394858,15936.907300964254,2,0,0,0,1,NA,Employed,7
8646,7,4729.824722349464,2853.67,0,0,0,0,1,630.9772890206137,10061.919594312138,2,1,1,1,2,NA,Employed,5
8647,5,5284.86200481602,3903.31,0,0,0,0,0,675.4375406238588,8773.075708297632,3,3,2,1,0,NA,Employed,4
8648,4,1140.1870710400813,2983.34,0,0,0,0,1,416,9361.187316871834,0,0,0,0,0,0,Employed,3
8649,5,4334.738435013143,3113.53,667.4390542757797,489.5472466309253,411.2080708707184,791.9223508108727,0,593.758020340878,6521.196779618003,2,1,0,1,0,NA,Employed,3
8650,4,2746.263160159216,3815.09,0,0,0,0,1,659.5015640543597,17869.93087018257,0,0,0,0,1,NA,Employed,10
8651,3,4350.9285000674745,4902.54,0,0,0,0,0,731.7260897532252,3728.307235319091,0,0,0,0,0,NA,Employed,2
8652,7,5381.517633060357,3328.96,0,0,0,0,0,668.9481394986824,5040.084416353402,0,0,0,0,1,NA,Employed,2
8653,6,6717.694116153609,2997.08,0,0,0,0,0,702.3523595347591,11578.148771335185,2,2,0,0,4,NA,Employed,7
8654,8,6655.105320856972,2184.67,832.9653510802084,833.2905097286606,1070.674749456087,1197.6146549477612,0,590.3879486432485,6482.980013255965,1,1,1,1,2,NA,Employed,3
8655,7,4917.621095436462,2529.03,0,0,0,0,1,682.7881807641228,3298.340409045869,2,2,2,1,0,NA,Employed,1
8656,4,3683.9864376565456,2836.59,575.0341815599969,861.7373870256561,24.014664428679907,1290.4064438159126,0,577.9288962379327,13804.019887392235,1,1,0,1,2,NA,Employed,7
8657,7,4920.323984355869,2991.77,0,0,0,0,1,584.3370908066803,5179.784185515787,2,1,0,0,0,NA,Employed,3
8658,6,1823.8080056895246,3396.06,0,0,0,0,2,720.9057181840584,2628.711367811479,2,1,0,0,2,NA,Employed,1
8659,5,4551.393553628276,388.6,0,0,0,0,0,735.7057748435403,11750.622261545357,1,0,0,0,1,NA,Employed,5
8660,5,3852.8435677805974,2705.8,0,0,0,0,0,637.8900720539692,6313.396813008169,1,0,0,0,2,NA,Unemployed,3
8661,8,4387.887723360822,4279.21,0,0,0,0,0,715.3491670597609,9577.661489456726,0,0,0,0,0,NA,Employed,4
8662,3,4802.918512756727,3776.92,576.672734258724,1019.9110351886961,1104.560887117005,1459.8675390116898,1,635.6130279459245,8505.264650356175,0,0,1,0,0,NA,Employed,4
8663,9,3096.897754155808,3328.08,0,0,0,0,2,703.0623687744784,9222.39532279916,0,0,0,0,0,NA,Employed,6
8664,4,3336.4409468375843,3078.14,784.3204017348585,865.6963576069253,858.7247481398964,881.2337723874288,0,636.05180912631,13363.10010454941,1,1,1,1,1,NA,Employed,9
8665,4,2205.4437862848404,3009.16,0,0,0,0,0,745.3924209571784,10123.810532221234,1,1,0,0,0,NA,Employed,5
8666,5,6804.779420498661,2032.72,0,0,0,0,0,649,9786.880984168305,0,0,0,0,1,5,Unemployed,4
8667,6,7669.261823653756,2770.8,0,0,0,0,0,706.8983722443324,21320.639728327642,2,0,0,0,0,NA,Student,9
8668,10,2965.1005848764926,2784.29,0,0,0,0,1,689.4241026258635,5613.897460535678,1,0,0,0,0,NA,Employed,5
8669,8,4232.280381558684,2525.14,0,0,0,0,1,711.9597973342743,19957.907087300006,1,1,0,0,1,NA,Unemployed,8
8670,2,7319.244405640921,4045.02,0,0,0,0,1,648.9405843849794,20592.168359989973,0,0,0,0,0,NA,Employed,10
8671,4,6489.118523705091,3348.39,121.03752037973504,625.8937634758317,622.8790792243078,939.6338900317538,0,635.9946799514057,4854.445330309964,1,0,1,0,0,NA,Employed,4
8672,4,6689.836010811792,2928.16,0,0,0,0,0,739.4083124326073,12656.136553044413,0,0,0,0,1,NA,Employed,7
8673,5,4159.391350402918,2866.28,0,0,0,0,1,694.1941603369884,14649.849386371878,2,1,1,1,1,NA,Employed,7
8674,4,9043.03118914008,2733.84,0,0,0,0,0,618.9337208742716,9546.561324711525,0,0,0,0,0,NA,Employed,5
8675,3,2366.2557521727686,2937.4,0,0,0,0,0,631.6875348278506,3806.883924874119,0,0,0,0,1,NA,Employed,2
8676,4,5528.370765434882,794.16,0,0,0,0,1,712.0273443443722,13083.871412698212,0,0,0,0,0,NA,Student,8
8677,3,4744.027846652007,3871.85,0,0,0,0,0,612.2655636400731,13279.629888728577,1,1,0,0,1,NA,Retired,6
8678,4,7815.842750471504,3746.39,0,0,0,0,0,672.6761582748986,11088.716814483156,4,3,1,1,0,NA,Employed,6
8679,1,1962.2387418012058,3159.16,0,0,0,0,2,699.0621800922914,3901.362610415415,0,0,0,0,1,NA,Unemployed,3
8680,3,4765.676923940104,2302.34,0,0,0,0,0,723.2042458020113,12364.308648631759,0,0,0,0,1,NA,Retired,5
8681,3,2137.221823423317,4557.74,0,0,0,0,0,708.9596229856023,16066.210459231212,2,0,0,0,1,NA,Employed,7
8682,0,3303.9955661387376,4285.32,432.77986301714117,416.7517360471952,992.3952174840407,536.5357158964367,2,647.042246882161,17053.903340681143,1,1,0,1,2,NA,Employed,7
8683,4,1938.2467955971842,1009.86,0,0,0,0,0,720.7005872947236,1815.2743289391437,1,1,1,1,1,NA,Employed,3
8684,4,9757.916821068653,2824.76,0,0,0,0,4,634.8957678735155,21086.974776296847,1,1,1,1,0,NA,Employed,10
8685,7,5165.347884627678,3226.43,0,0,0,0,1,672.1052684665593,2608.7259098652526,1,0,0,0,1,NA,Unemployed,2
8686,5,2138.5711762862297,3296.64,0,0,0,0,0,732.7575487748672,8118.125162697482,1,0,0,0,1,NA,Unemployed,3
8687,3,6190.744215656587,1799.94,0,0,0,0,0,709.4494115154498,13203.434242622054,1,0,0,0,1,NA,Employed,6
8688,4,6575.54089676375,1864.77,0,0,0,0,1,696.7411279220764,10724.302655378488,1,0,0,0,2,NA,Employed,3
8689,5,4323.938855714589,3854.08,0,0,0,0,0,696,22411.73001233075,0,0,0,0,1,5,Retired,8
8690,5,7271.729407617838,3306.51,0,0,0,0,0,703.2128771419121,15974.617598896852,2,1,1,1,0,NA,Unemployed,9
8691,4,3823.6018041182715,3811.31,0,0,0,0,0,645.1601997791872,20005.588239632154,2,1,0,0,3,NA,Unemployed,9
8692,4,7121.777992916226,2931.31,0,0,0,0,0,728.7176649773761,13678.255065103995,1,0,0,0,1,NA,Employed,7
8693,4,1507.5978527876755,3146.67,0,0,0,0,0,658.53468383527,2685.755659661632,1,0,0,0,1,NA,Employed,1
8694,6,4280.313069489912,5426.72,0,0,0,0,0,619.4615350788977,15950.83571246656,1,1,0,0,0,NA,Employed,8
8695,5,8428.294840038683,2129.17,494.4067215487527,536.7180306856793,848.0107753128434,422.62695781978573,0,650.2717089585342,2047.4080994206086,0,0,1,0,0,NA,Employed,1
8696,7,2219.0158840507424,2360.47,0,0,0,0,1,741.3725303927965,17085.6957222562,1,0,0,0,2,NA,Retired,10
8697,9,3023.211784610169,2105.63,618.9237128474257,832.1493633874038,1427.7375330524433,648.3299520833234,0,645.7563273686612,18256.06872792931,1,0,1,1,1,NA,Employed,9
8698,4,3873.920489988436,1926,0,0,0,0,0,671.3862484824646,18107.31631638882,2,1,0,0,1,NA,Employed,8
8699,2,1952.475625352111,3728.91,0,0,0,0,1,710.3177511047417,5867.466071780602,1,0,0,0,0,NA,Unemployed,4
8700,5,8301.252984846073,2969.04,0,0,0,0,0,674.2565970468605,10968.247267273373,2,0,0,0,0,NA,Student,6
8701,6,5175.480740365141,1442.07,0,0,0,0,0,672.9818371292745,989.067749151036,1,0,0,0,2,NA,Retired,1
8702,3,6933.244894495667,3532.38,0,0,0,0,1,678.0350300803468,18592.34425549129,0,0,0,0,1,NA,Student,10
8703,3,4313.062607432152,1995.21,414.0319274829833,900.7645814810485,1308.6730354838487,912.1692904208671,0,654.1018690673326,13593.655404808202,1,1,1,1,0,NA,Retired,8
8704,3,7523.314741961571,2574.31,0,0,0,0,0,633.0632256100522,15367.751377968167,0,0,0,0,3,NA,Employed,8
8705,3,6279.659981699053,2948.34,0,0,0,0,0,641.3261397612408,19735.172232672034,2,0,0,0,1,NA,Retired,10
8706,7,4633.6364895479055,2307.31,425.0556048320739,498.35760275871814,1168.6341232999225,626.3468223179273,1,647.0342179216108,14235.431955492259,0,0,1,0,1,NA,Student,5
8707,7,5515.636463521556,4836.23,654.9103305129546,807.938594774334,1557.4828319339035,1272.8709331227808,0,630,13194.784688929576,0,0,0,0,3,3,Employed,5
8708,5,5439.011791186961,363.57,0,0,0,0,1,625,18336.585829002215,0,0,0,0,2,3,Employed,9
8709,2,8126.363686938663,3375.29,296.43913939060315,659.4050424384194,786.9808726781964,539.7083382162423,0,619,14336.654450030299,0,0,2,1,0,1,Employed,6
8710,2,5528.697939961545,2073.99,545.2544798135543,944.6911416501785,750.59973719476,1281.7515454570992,1,641.9833371280035,9893.956881037782,0,0,4,1,0,NA,Employed,5
8711,3,4219.1631513589755,3614.47,650.4677724826167,593.8698074652161,1301.9791821416309,1245.8085525577767,1,659.873444502771,3575.0683531899685,0,0,1,1,0,NA,Employed,1
8712,2,0,4213.98,0,0,0,0,1,656.2590753183473,7226.533295038535,0,0,0,0,1,NA,Employed,4
8713,7,1856.7557677200925,4318.58,0,0,0,0,1,635.6676271201536,10882.435167195703,0,0,0,0,2,NA,Unemployed,6
8714,9,4977.697140588978,4638.87,877.4564423109912,889.736047283525,1318.1476632273163,906.6483088183604,0,611.968659167836,13346.422684149495,1,0,0,1,1,NA,Employed,8
8715,5,4284.165299970404,3614.42,629.4055144947421,527.4283085067781,1140.5613157591065,491.6316262871895,1,634.7955216436749,19897.64860068413,1,1,1,0,2,NA,Employed,10
8716,7,5340.3401816866,4112.97,0,0,0,0,0,644.3520753116312,6990.009707762215,0,0,0,0,0,NA,Employed,4
8717,9,4867.327522894689,1666.54,0,0,0,0,0,626.0937590879164,15251.321946986702,1,0,0,0,0,NA,Unemployed,7
8718,2,7852.652722095504,248.87,0,0,0,0,2,658.5892290578118,3440.0750452837265,1,1,0,0,0,NA,Student,2
8719,12,2181.763019507491,4059.29,355.1809393922557,915.5352641470092,1552.9260522255906,1835.2569923795959,1,649,15651.870650635876,0,0,1,0,1,5,Student,8
8720,6,3551.453089213079,2317.43,526.6868216113203,547.6434612583957,1050.7723309148664,996.3972500915089,0,615.4145313264713,9292.684632064047,1,1,0,1,2,NA,Employed,7
8721,5,3189.239509355988,3199.41,0,0,0,0,0,704.5718666291275,4699.401000621003,2,1,0,0,0,NA,Employed,1
8722,8,5046.550481232968,2224.47,0,0,0,0,2,752.8506538793283,3461.8274331342554,0,0,0,0,1,NA,Unemployed,3
8723,7,4281.101281526003,3822.82,347.7048529963827,761.4212326684675,1606.7877521734158,1750.304280803724,0,540.0133248316017,5003.899508637569,3,3,1,1,1,NA,Retired,2
8724,7,4892.18872863424,3585.95,0,0,0,0,0,758.5671338863048,18385.260076451825,0,0,0,0,2,NA,Employed,9
8725,5,7180.746857982257,1871.41,0,0,0,0,0,681.823359118507,18711.597107644273,0,0,0,0,2,NA,Employed,10
8726,4,7600.02680778166,2811.59,434.32482792761556,203.20919718104506,258.3904276382274,837.3719695168384,1,621.8694172862138,13161.047290808126,4,2,2,0,1,NA,Unemployed,5
8727,4,6091.923575388694,3362.27,0,0,0,0,1,635.5433742806939,13174.281477457198,2,1,0,0,0,NA,Student,5
8728,2,5953.832325745743,3777.65,0,0,0,0,0,724.6814819900727,12176.297816954102,1,0,0,0,0,NA,Student,8
8729,3,6976.251090440663,2499.42,226.44775522399175,971.7358193906136,1167.792404780777,1679.7348690293418,0,643.8988728744016,16114.150648912557,0,0,0,0,1,NA,Unemployed,8
8730,4,405.27585319954414,3755.05,0,0,0,0,0,667.4572613149037,5674.392702898762,1,1,0,0,1,NA,Unemployed,3
8731,7,5358.53170097924,3484.28,0,0,0,0,0,633.3463395642239,9010.622277455339,2,1,0,0,1,NA,Retired,4
8732,4,3871.7196205247765,329.04,0,0,0,0,0,632,11448.844336472264,2,0,0,0,0,1,Student,5
8733,7,6350.363605142825,1510.47,371.7747583243089,1057.7836601343267,135.71093442639835,1469.6837699062403,2,655.7268005063188,3073.8262769909106,1,1,0,1,0,NA,Employed,2
8734,5,3034.2339152422546,1864.86,405.233758394454,567.7789180667984,1584.6992613045127,1431.071974851987,0,633.4452079701274,15141.24565164792,2,1,1,0,1,NA,Employed,8
8735,6,2360.812180691451,2831.43,0,0,0,0,0,720.2016232248315,3834.259252518358,0,0,0,0,0,NA,Employed,2
8736,8,9447.281111769891,4909.74,0,0,0,0,1,732.3490686424818,18272.63304601048,0,0,0,0,3,NA,Employed,10
8737,7,4513.519435716609,2237.04,314.36352496479253,147.03298414264236,1009.47446117332,660.1764024557035,0,645.010776840793,10669.365716679617,1,1,0,1,1,NA,Unemployed,5
8738,6,5696.8512598783545,2458.46,0,0,0,0,2,666.5326712153957,3799.9857993916607,0,0,0,0,0,NA,Employed,2
8739,3,5084.243030695074,2163.67,0,0,0,0,0,670.5474606884881,17387.08263100318,0,0,0,0,1,NA,Unemployed,8
8740,4,2493.6139190447925,2066.01,0,0,0,0,1,620.7149253376875,11212.033742196687,1,0,0,0,1,NA,Employed,7
8741,3,5587.763076099824,2200.49,0,0,0,0,0,643.3540834333342,25719.265772295854,2,1,1,1,0,NA,Employed,9
8742,5,6693.214424707363,2362.19,573.7829632145053,930.7776889080443,514.1085979412396,791.9719205852674,2,633.6537403110091,11739.508882831517,0,0,1,1,0,NA,Employed,8
8743,5,5460.989937367937,2075.89,0,0,0,0,1,641.0917645488779,3292.5270883103776,0,0,0,0,0,NA,Student,3
8744,7,3144.1018445806776,1595.96,212.71107730772377,716.1759518742614,891.695520141414,1049.9888063691014,1,632.8541286784222,23903.906510752062,1,1,2,0,0,NA,Student,10
8745,6,6883.879270542171,3615.95,0,0,0,0,1,712.1374728604745,6114.379043137572,2,1,1,1,0,NA,Employed,5
8746,7,8350.659280299049,3644.65,0,0,0,0,0,664,17479.82551787965,0,0,0,0,3,5,Employed,8
8747,8,7170.080908899661,2371.79,0,0,0,0,0,701.0078446419622,12657.782581414287,2,2,0,0,3,NA,Employed,8
8748,7,4433.088969561852,3116.11,0,0,0,0,2,740.9049058748826,10383.972134046073,1,0,0,0,1,NA,Employed,6
8749,8,5362.470406006334,4036.27,328.08993001089084,370.7397336285084,1475.3381666175278,1004.6209400433781,0,656.1689587585008,17864.470819581522,0,0,1,0,0,NA,Employed,9
8750,2,3517.844189022751,2867.98,671.1177516761244,805.147528478876,692.3483710334975,1746.5726229608574,0,654.2596453467753,22068.059186049202,3,1,1,1,3,NA,Student,10
8751,5,8289.996858619295,3102.07,0,0,0,0,1,732.8505885551452,8157.329504750124,1,0,0,0,2,NA,Employed,3
8752,5,6471.93723726541,2195.92,394.46676943724697,903.7408179794892,938.044732570895,752.981565456134,1,617.7038027941111,8844.474251566282,2,2,0,0,1,NA,Employed,3
8753,3,5369.014520936805,4242.95,536.037984521738,456.8855091380432,839.7065700289127,886.9324785161265,1,619.4010595314052,1500.1636654770818,1,1,1,0,0,NA,Retired,2
8754,5,3269.031214804955,1782.92,154.61983031881738,683.0961744056932,1425.459362175271,1396.589823521587,0,618.6811581521922,4194.358455561054,1,1,1,0,1,NA,Student,1
8755,2,4967.337676990828,4681.94,0,0,0,0,0,627.5789653412554,3157.1426566153414,1,0,0,0,0,NA,Employed,3
