Customer ID,Customer Tenure (years),Deposit Balance ($),Gross Monthly Income ($),BNPL Usage 3m,BNPL Usage 6m,BNPL Usage 9m,BNPL Usage 12m,Overdraft History,FICO Score,Current Credit Obligations ($),Payment Timeliness 30+,Payment Timeliness 60+,Payment Timeliness 90+,Debt Write-off,Credit Inquiries,Years Since Bankruptcy,Employment Status,Open Credit Accounts
8335,4,4477.276276465222,1905.31,0,0,1,1,0,705.9226123851904,10001.639147630794,0,0,0,0,0,NA,Unemployed,7
8336,3,6685.481395134522,2470.7,1,0,1,0,2,708.3483159087347,5440.260077053286,0,0,0,0,1,NA,Employed,5
8337,4,4610.802367283199,1793.41,1,2,1,1,0,671.908267009283,6504.563875075247,0,0,0,0,2,NA,Employed,7
8338,1,1830.0535235460816,3300.47,1,2,0,1,2,770.5192808898372,5600.469039042291,1,0,0,0,1,NA,Employed,7
8339,12,5512.192625586506,3159.78,1,1,0,1,1,618,1262.177802290027,0,0,0,0,1,3,Retired,2
8340,6,4373.100524243535,3634.22,0,0,1,2,3,690.3646590258095,1032.4093781900474,0,0,0,0,1,NA,Student,3
8341,3,3248.4232067359626,1086.29,0,1,0,1,0,703.3750064817676,4267.427613652827,0,0,0,0,0,NA,Unemployed,6
8342,7,2597.889732580421,3542.63,0,1,1,1,1,763.4376815982525,4832.394062822383,0,0,0,0,0,NA,Retired,5
8343,3,7183.510430032804,3194.57,0,1,2,1,1,732.712885906963,8079.377121441817,0,0,0,0,0,NA,Unemployed,7
8344,5,5598.326417965521,4009.62,0,1,0,0,0,813.0437102355006,8453.483209442396,0,0,0,0,1,NA,Employed,8
8345,5,878.0224353976146,3716.49,2,0,0,0,1,680.136732460668,6634.486315919707,0,0,0,0,0,NA,Employed,9
8346,3,5090.853826736878,3142.33,0,0,1,1,0,803.5973154541321,1346.5586971035239,0,0,0,0,1,NA,Employed,2
8347,7,6503.479413275479,4955.34,0,2,2,2,0,738.7903698147885,4928.094269545655,0,0,0,0,2,NA,Employed,5
8348,6,2053.725986300591,2624.34,0,0,0,0,0,694.1093424459889,2537.090777196028,1,1,0,0,0,NA,Employed,3
8349,0,3381.1246132127385,2142.51,0,0,0,1,0,706.9264996956073,4395.288111865074,0,0,0,0,2,NA,Unemployed,5
8350,5,3155.3620263519497,3276.68,1,1,0,0,0,711.5373971959542,2286.089604989721,0,0,0,0,2,NA,Student,1
8351,10,3702.6548057350956,2581.21,0,1,3,0,1,759.5011687893453,4150.311187329336,0,0,0,0,1,NA,Student,3
8352,5,4018.6913305395287,4183.39,1,0,0,0,1,650.953773845241,4686.980729349858,0,0,0,0,3,NA,Employed,8
8353,3,7081.183550146059,3766.37,0,0,2,0,0,738.0593916451971,8965.123007541866,0,0,0,0,0,NA,Employed,10
8354,7,7989.089127092145,2626.39,1,1,1,1,1,643.1896433287271,4003.9050785404224,1,0,0,0,0,NA,Student,6
8355,2,6192.353503358068,2846.11,1,0,1,1,2,681.5912188098165,9461.326086002191,0,0,0,0,1,NA,Unemployed,10
8356,7,10000.006002037353,3700.17,0,0,1,1,2,720.6166888456415,6521.211679910668,0,0,0,0,1,NA,Employed,7
8357,4,4671.19181768965,2151.09,1,1,0,2,1,671.7780921510036,6743.788878107075,0,0,0,0,0,NA,Employed,7
8358,3,6368.277170405652,1283.72,1,1,2,0,0,668.300589480497,1485.1530896198017,0,0,0,0,2,NA,Employed,4
8359,6,5541.9431463836,2394.78,0,1,2,0,0,669.5392147588649,3770.3141389276084,0,0,0,0,1,NA,Employed,3
8360,1,6416.477620005632,4614.12,0,0,1,1,0,722.4758735529483,2628.908521518809,0,0,0,0,1,NA,Retired,3
8361,3,6243.32837746706,3629.16,0,0,3,1,0,657.6582467812248,5383.021849434863,1,0,0,0,0,NA,Student,4
8362,2,5763.101884482401,3072.26,1,2,0,0,1,648.1413587913161,9493.181855859215,0,0,0,0,1,NA,Employed,9
8363,1,7494.332269348779,2556.74,3,0,0,0,0,601.8359508926893,3602.0881988436477,0,0,0,0,2,NA,Employed,4
8364,4,5441.597880919631,2746.2,2,0,2,1,0,741.1430159219772,10868.505670552564,0,0,0,0,4,NA,Employed,10
8365,4,5331.507014390626,1666.22,1,1,3,2,1,714.2443169277805,8685.249301741902,0,0,0,0,1,NA,Unemployed,8
8366,10,3518.5935962910703,3839.44,1,1,2,1,2,747.6736516145384,5296.091209819288,0,0,0,0,0,NA,Unemployed,4
8367,6,2790.0904989481583,3343.53,0,0,2,0,0,670.7185491610524,7788.9870097956355,0,0,0,0,0,NA,Employed,9
8368,3,1416.2904090934808,3040.93,0,1,1,0,0,760.930128441841,3988.849844650986,0,0,0,0,1,NA,Employed,4
8369,7,4113.6475664168065,2320.94,0,1,1,0,0,693.3478424936573,4483.702874301552,0,0,0,0,1,NA,Student,5
8370,2,4440.531898444449,2380.53,0,1,2,0,0,736.2996249672801,8187.85499369086,1,0,0,0,1,NA,Unemployed,9
8371,8,8313.925393592119,1983.28,0,1,0,0,1,603,1355.804727095705,1,0,0,0,1,1,Employed,2
8372,6,4870.68491504066,3310.44,0,0,0,0,0,678.656535210128,921.6230079069678,0,0,0,0,3,NA,Employed,1
8373,4,7642.053249467115,3176.22,1,0,0,0,1,667.9427244413561,2798.8297598656973,1,1,0,0,2,NA,Employed,3
8374,7,7036.238577095027,3967.94,1,0,2,0,1,687.053308932245,13863.658206798424,0,0,0,0,3,NA,Employed,10
8375,8,5529.998229370149,3800.37,1,0,0,1,0,654.8817629940404,944.0486092674014,0,0,0,0,2,NA,Retired,2
8376,6,5475.548693752422,2407.4,2,0,0,0,0,596.1831495003793,7028.251633361309,0,0,0,0,1,NA,Employed,8
8377,8,6755.560100281461,1248.68,0,1,1,1,0,639.2516805361,2063.542502541483,0,0,0,0,3,NA,Employed,3
8378,1,3461.0603751999947,2395.14,0,1,2,1,1,689.9751486463089,7556.747790562296,0,0,0,0,0,NA,Employed,6
8379,4,4789.594399206963,1321.27,1,1,0,1,1,719.6838189406767,2021.0052687648163,0,0,0,0,2,NA,Employed,1
8380,3,6584.036587326686,1840.34,0,0,0,0,1,779.5342348944012,9056.413258348128,0,0,0,0,2,NA,Student,7
8381,7,3753.3859190928497,3006.36,0,0,1,1,0,631.6133728417515,7474.381390374683,0,0,0,0,0,NA,Employed,10
8382,5,5644.957775085506,1681.67,0,0,4,0,0,616.8922459208235,10138.155576309677,1,0,0,0,1,NA,Employed,10
8383,7,7185.850130532894,3549.57,0,1,2,0,1,670.9445829233789,5114.28574702125,0,0,0,0,0,NA,Employed,5
8384,1,6266.246030197572,3573.51,0,2,0,4,0,709.3080361957208,1167.6524098767968,0,0,0,0,2,NA,Employed,2
8385,2,5659.530593002442,4414.85,0,0,0,1,3,679.2380745126242,1831.08776843229,0,0,0,0,1,NA,Employed,2
8386,4,6019.962076088308,2674.77,0,1,2,1,0,754.1951378758168,9088.839673418794,0,0,0,0,0,NA,Student,7
8387,9,7131.317262615419,2612.94,0,1,2,2,1,698,1122.9666978316595,0,0,0,0,1,1,Retired,1
8388,3,4610.656816310362,2095.91,0,0,0,4,0,733.4146914177662,8858.53618407855,0,0,0,0,0,NA,Employed,8
8389,5,5972.61306319102,2767.44,0,1,0,3,0,780.7319671621409,5635.105301754041,1,1,1,1,2,NA,Employed,8
8390,7,0,2289.43,0,0,1,0,1,706.6082522603031,3641.1449472532713,1,0,0,0,2,NA,Student,3
8391,6,7047.550670885659,3732.16,0,1,1,1,2,758.3415723785884,7717.702460609305,1,1,1,1,1,NA,Employed,6
8392,4,6058.657734539975,3845.53,0,1,0,2,0,613.8173337050579,7268.842466279406,1,1,0,0,1,NA,Employed,7
8393,5,8129.583145613301,3600.34,0,1,0,0,0,640.9977644106723,4523.204909122945,0,0,0,0,0,NA,Employed,5
8394,3,5920.464188743624,2179.4,0,1,0,1,0,707.3991811114158,4111.667263803352,0,0,0,0,1,NA,Employed,5
8395,3,4510.628859576313,2424.73,1,0,1,0,0,649,2391.449024095112,1,1,1,1,0,3,Employed,3
8396,3,692.0617482182588,1650.15,0,3,2,1,0,770.7172139348742,6897.35765596984,0,0,0,0,2,NA,Unemployed,5
8397,9,567.9604420620126,3312.49,0,0,1,1,0,728.6543855907921,6787.523493168466,0,0,0,0,0,NA,Employed,7
8398,4,6890.512643100761,3359.35,1,1,2,1,1,644.8995498288472,1810.7904984353459,1,1,1,1,1,NA,Employed,1
8399,8,5958.708066590639,5346.02,0,0,2,2,1,747.606940647801,2230.8009381568645,0,0,0,0,3,NA,Retired,2
8400,6,7243.214088436974,3747.92,1,0,0,3,0,682.2786766650994,3180.341377744735,0,0,0,0,0,NA,Employed,3
8401,3,9020.468885997087,4472.61,0,1,0,2,0,720.4199994459107,5158.853629744421,1,1,0,0,2,NA,Employed,7
8402,9,6251.344605887487,4853.23,0,1,1,0,3,741.6232379939432,4965.410195437998,0,0,0,0,1,NA,Employed,5
8403,5,3333.0598999018257,1668.2,0,2,1,1,0,711.1149533367782,8169.193096099126,1,0,0,0,1,NA,Employed,7
8404,4,2793.3674501588666,2818.57,0,2,0,1,1,744.833111086383,612.9540055994657,0,0,0,0,0,NA,Employed,1
8405,6,5147.654864717123,4207.06,0,0,1,0,0,757.6634888075112,11403.954663393502,0,0,0,0,1,NA,Unemployed,10
8406,2,3000.8064811093436,2544.32,0,1,1,0,0,641.0904012941483,7374.697330993268,0,0,0,0,1,NA,Retired,7
8407,1,4631.919557790235,4553.47,2,1,0,1,0,710.4369400287696,1519.0613188140057,0,0,0,0,1,NA,Retired,1
8408,13,6292.430607340898,2681.03,0,0,2,1,1,712.6104067570312,3295.1807185853845,0,0,0,0,1,NA,Employed,4
8409,4,6496.464236942686,3492.74,0,1,0,1,1,690,4362.534710282678,0,0,0,0,0,3,Employed,3
8410,6,7076.397467803477,3777.43,0,1,1,0,1,730.9577431595912,10458.722171435675,0,0,0,0,1,NA,Employed,10
8411,6,6181.926595651339,3215.16,0,1,0,1,0,649.2443895147939,6500.616261134425,0,0,0,0,0,NA,Employed,6
8412,5,4891.251538776533,4803.84,0,0,1,0,0,656.3969182440309,5441.223134091375,0,0,0,0,0,NA,Employed,4
8413,4,7830.145120317169,3732.9,0,0,0,0,1,659.371215045996,2734.934406529337,0,0,0,0,0,NA,Employed,4
8414,11,5518.889898746537,3565.05,1,0,0,3,0,691.07643126569894,5988.036468674221,0,0,0,0,0,NA,Unemployed,5
8415,1,4013.5339223982983,3872.75,0,0,2,0,1,732.1597232343639,8810.073924007813,0,0,0,0,1,NA,Employed,8
8416,6,6708.979731569551,3718.99,1,2,1,2,0,748.443486886753,426.0835369768978,0,0,0,0,2,NA,Employed,1
8417,2,5147.1816385164275,2944.96,0,0,1,1,1,681.402095886046,5332.5612434589375,0,0,0,0,0,NA,Employed,5
8418,5,1026.3052582150458,2530.67,0,0,2,0,1,714.4653683080423,1095.4789556010758,0,0,0,0,0,NA,Employed,1
8419,3,6873.654769306975,1681.97,0,1,1,0,0,690.9989024420814,554.5872613977323,0,0,0,0,1,NA,Employed,1
8420,4,5385.40960282214,4092.75,3,0,1,3,0,667.1175992071926,3722.907586577466,1,1,1,1,0,NA,Employed,4
8421,5,8899.330389135725,2748.76,0,0,0,1,0,746.2204661929361,7142.573286028493,0,0,0,0,0,NA,Student,5
8422,4,2586.8797773275664,1049.01,0,1,0,0,1,677.2807303446565,11213.574678672821,0,0,0,0,1,NA,Employed,10
8423,1,6522.479810790564,2165.11,0,0,0,3,0,640.6939087470456,628.3004350548978,0,0,0,0,1,NA,Employed,1
8424,8,5400.623461068937,1260.98,2,1,0,1,0,663.6388496524644,2097.7661238591872,1,1,1,1,0,NA,Employed,2
8425,6,1807.8604857764567,2525.57,0,0,0,1,1,645.022400640614,10425.863528366119,0,0,0,0,0,NA,Student,10
8426,6,5758.98204355211,858.15,2,0,1,2,1,624.0765162415178,7676.520594404578,0,0,0,0,0,NA,Retired,8
8427,7,4604.27251455933,2407.02,1,0,2,2,1,578.9423794500102,4169.258713839064,0,0,0,0,1,NA,Employed,5
8428,6,3628.2210179856893,4097,1,0,2,0,0,628.4188444672131,5020.221478959898,0,0,0,0,1,NA,Employed,5
8429,4,5833.64065901881,4080.8,0,0,0,0,0,783.6944245503148,7496.965121779932,1,0,0,0,0,NA,Employed,7
8430,4,1576.4126462584763,2912.95,0,1,1,0,1,677.1614057925098,4400.391330312719,0,0,0,0,0,NA,Retired,5
8431,7,3637.9211333497674,4206.29,0,1,0,2,2,624.975558369056,381.12930091057183,0,0,0,0,0,NA,Employed,1
8432,3,4078.2974978833,1636.54,0,1,2,1,0,667.0901926725434,5786.5932752767585,1,0,0,0,0,NA,Employed,7
8433,7,4526.46089257277,4467.29,1,2,0,1,0,769.996817545731,6516.341464934835,0,0,0,0,1,NA,Retired,7
8434,2,7105.516438933144,3971.02,0,0,0,1,0,635.2131507552124,7560.899879950777,0,0,0,0,0,NA,Employed,6
8435,5,4917.4593159104215,2746.99,0,1,2,1,1,667.9465100737935,6349.759232192852,0,0,0,0,0,NA,Employed,6
8436,6,4179.148219037036,2791.57,0,2,1,1,1,679.7625875771199,9469.1000886903,0,0,0,0,3,NA,Unemployed,10
8437,4,4674.441231968593,3571.45,3,0,2,1,0,734.0149588282586,3155.660936602519,0,0,0,0,2,NA,Unemployed,4
8438,5,4600.563714353019,2453.45,1,1,1,3,0,748.3935126314678,2374.050947185274,0,0,0,0,0,NA,Unemployed,5
8439,4,4161.664698862454,4587.71,1,0,1,3,2,621,2955.973058892655,0,0,0,0,1,3,Unemployed,3
8440,1,2842.7984976192433,2635.57,2,1,1,2,0,729.8104206844596,9617.80409762756,1,1,1,1,1,NA,Employed,8
8441,1,3414.1768260020945,4523.93,1,1,0,0,1,581.3772735495824,2993.056322988902,0,0,0,0,1,NA,Employed,3
8442,9,2982.09623250012,2565.41,0,1,2,0,1,650.3462730112415,9686.823647636284,0,0,0,0,0,NA,Employed,9
8443,6,3346.7136060003395,2038.43,0,0,2,1,0,650,7483.626858643319,0,0,0,0,1,5,Employed,6
8444,6,6237.92984863779,3352.98,0,2,0,1,1,673.9902335111664,524.3226125793651,0,0,0,0,0,NA,Employed,1
8445,6,5094.523671843991,3616.31,0,1,1,0,0,706.9198785507937,2233.2712805709907,1,1,0,0,1,NA,Unemployed,4
8446,4,3794.945885643435,3288.6,0,1,2,2,1,735.410719437626,5326.87522085047,0,0,0,0,0,NA,Unemployed,6
8447,4,4798.99076317779,3067.22,1,0,1,1,0,744.813758111431,3087.9548127184657,1,0,0,0,0,NA,Unemployed,3
8448,9,6529.170234044317,1762.73,0,1,0,3,0,635.5982266878376,11523.359794519944,0,0,0,0,0,NA,Unemployed,10
8449,0,8757.745593391559,3044.74,0,0,2,3,0,628.6239026317655,3795.488875769133,0,0,0,0,0,NA,Employed,6
8450,5,5289.198651224291,3666.54,0,1,1,0,0,686.5704899073826,3086.208658336738,0,0,0,0,0,NA,Unemployed,3
8451,5,4188.648015465684,3601.83,0,0,2,1,1,634,12022.09378992182,0,0,0,0,0,3,Employed,10
8452,2,6160.57240183437,2741.72,0,0,0,0,2,682.5307986679944,4367.683409128934,0,0,0,0,2,NA,Unemployed,4
8453,6,6212.306362027928,2158.3,1,1,3,1,0,635.7531895468289,111.76007828488093,0,0,0,0,0,NA,Employed,1
8454,6,5411.901218506036,4292.36,0,1,1,2,0,687.1196847000389,8166.586551914769,1,0,0,0,1,NA,Employed,8
8455,3,4966.627637100096,2076.26,0,1,3,3,1,638.5144362924527,5804.974328702579,0,0,0,0,1,NA,Unemployed,6
8456,4,1754.3275456197198,1103.44,0,2,0,1,1,643.7427313166238,4726.983394427822,1,1,0,0,1,NA,Retired,6
8457,7,4108.151973639299,3274.39,0,2,1,0,1,776.6728336787602,5288.217376302904,0,0,0,0,3,NA,Employed,5
8458,7,7059.10719449745,3639.71,0,1,1,1,0,653.3658137853894,5905.644285065877,1,1,0,0,2,NA,Student,6
8459,6,4262.925072971624,2862.74,1,0,0,0,0,744.0743080840128,1677.8042886148717,0,0,0,0,1,NA,Unemployed,2
8460,2,5309.7658453621025,3126.14,0,0,1,0,0,706.0536743928891,720.2848938612985,0,0,0,0,2,NA,Unemployed,1
8461,2,6890.351884297364,2272.47,0,0,0,2,0,702.5327155173331,1183.6451635400758,0,0,0,0,0,NA,Retired,1
8462,7,6385.351026790825,1536.37,0,0,2,0,0,629.8848923179235,1525.4811808771392,0,0,0,0,0,NA,Employed,1
8463,3,6867.321578118284,2930.05,1,0,1,1,0,808.6450956838415,10440.690426837877,0,0,0,0,1,NA,Employed,10
8464,7,5572.759260182811,5009.96,0,2,1,2,0,694.6679022637459,9478.919485370132,0,0,0,0,0,NA,Retired,7
8465,4,4474.192959424436,1988.44,1,1,1,0,0,576.5415773636937,8510.646187817847,0,0,0,0,1,NA,Employed,9
8466,5,4684.934819695579,2755.5,0,2,2,0,1,625.8604253898666,7962.299140353933,1,1,0,0,1,NA,Employed,8
8467,3,2775.799741023649,871.74,1,0,3,0,0,643.5566739512335,4430.045857104296,1,0,0,0,2,NA,Employed,6
8468,6,3026.5778186979287,3844.75,0,0,4,0,1,757.1967972410288,3918.5661115267644,0,0,0,0,0,NA,Student,3
8469,3,5811.904668604217,2790.74,0,1,1,3,0,622.7464830396276,479.3774841429928,0,0,0,0,0,NA,Unemployed,1
8470,3,7329.372106401427,1739.55,0,2,2,4,1,723.1594144640242,5619.520622692788,0,0,0,0,0,NA,Retired,5
8471,8,5410.121605918561,2228.92,0,0,1,1,0,719.2380636449988,7821.421977754448,1,1,0,0,1,NA,Employed,10
8472,4,3902.924156427241,1627.59,2,1,1,5,1,749.1129084091714,1136.07429761169,0,0,0,0,0,NA,Retired,1
8473,2,6635.132039141882,2038.77,0,2,3,0,0,667.4459663794358,8076.072681926857,0,0,0,0,0,NA,Employed,7
8474,5,7011.899460465949,2471.74,0,2,1,1,0,602,2360.3236194569663,1,0,0,0,1,3,Employed,2
8475,5,5960.607504842938,5594.8,2,1,2,1,2,564.858717867751,2214.1829047462525,0,0,0,0,0,NA,Employed,3
8476,7,3650.4879658368764,2000.89,0,1,2,1,0,629.6685269995419,929.2594780477584,0,0,0,0,2,NA,Employed,1
8477,2,6338.259669023325,1842.21,2,1,2,1,0,747.1919811912827,8534.482651837632,0,0,0,0,0,NA,Student,6
8478,5,9356.936095523428,1404.17,0,1,0,1,0,732.4652757065214,5155.4023764362155,1,0,0,0,3,NA,Employed,4
8479,5,4047.3813382952894,3245.32,0,0,0,1,2,697.218318180368,8525.626299021911,1,1,1,1,2,NA,Employed,9
8480,6,6000.438841330287,3303.14,0,2,0,1,1,682.6470327479009,11837.37513343107,1,0,0,0,1,NA,Employed,10
8481,6,4552.761084798402,4808.18,0,1,2,1,0,710.6199021995599,5285.5115382751665,1,0,0,0,1,NA,Employed,8
8482,3,4366.304945240084,2441.63,0,1,1,0,0,702.6468851070954,4580.882559181866,0,0,0,0,2,NA,Employed,5
8483,8,2528.84114479359,4560.72,1,0,0,0,1,701.134991066566,3449.1255795322822,0,0,0,0,0,NA,Employed,3
8484,3,1078.5708307885234,3122.28,0,1,1,2,1,718.5110312310336,4471.670347179249,0,0,0,0,0,NA,Employed,4
8485,3,7086.677449751718,2036.58,0,0,1,1,0,722.8615324054214,2814.132142343287,1,0,0,0,1,NA,Student,4
8486,3,3422.9537637090975,1767.9,0,1,1,1,0,664.728028967306,3435.292422657908,0,0,0,0,0,NA,Unemployed,4
8487,3,3559.138254861362,1985.31,0,1,0,2,0,593.60296800739,6574.023967106243,1,0,0,0,2,NA,Unemployed,7
8488,7,3211.0982944412663,3979.12,1,1,0,2,0,652.42624711407,3955.561314308283,0,0,0,0,0,NA,Retired,7
8489,7,5414.812337900942,2536.92,0,0,2,1,0,709.0975527707595,7782.007404182783,0,0,0,0,1,NA,Employed,7
8490,5,1528.9570524179994,2892.5,0,0,3,1,0,665.9376822796133,10077.410781078861,1,1,1,1,1,NA,Employed,10
8491,6,3133.6138652301925,3142.08,1,1,1,1,0,732.3257865823003,2636.221143895579,0,0,0,0,1,NA,Employed,2
8492,5,2024.6674447029363,4097.66,0,2,1,0,1,683.672120500754,4460.467504514155,1,0,0,0,1,NA,Unemployed,3
8493,4,9171.448546049764,1165.56,0,0,0,2,1,673.6311326903436,6756.275737074462,0,0,0,0,4,NA,Employed,6
8494,4,1465.6073918443099,1986.81,0,1,0,0,0,724.5834138147206,12721.999190446648,0,0,0,0,0,NA,Employed,10
8495,5,3083.7709886135517,3737.52,0,1,1,1,0,678.4714489579873,6991.211093814785,0,0,0,0,1,NA,Employed,6
8496,3,5158.156831904533,4330.19,0,0,0,0,3,720.8681553004842,2421.736578336342,0,0,0,0,3,NA,Employed,2
8497,4,3406.3297560833544,4830.33,0,2,0,0,0,721.7683892117515,554.8340856503728,1,0,0,0,1,NA,Employed,1
8498,6,2069.265329898383,1827.79,0,1,0,1,0,725.3203589606286,4385.328104537927,0,0,0,0,0,NA,Employed,4
8499,6,7076.646471402904,2598.99,0,1,0,1,1,549.0166968310855,9462.416431606604,0,0,0,0,1,NA,Student,9
8500,6,4692.843260244993,4221.21,3,0,1,0,0,662.819529948012,4562.124842019869,0,0,0,0,1,NA,Employed,5
8501,6,5167.842202296015,2880.44,0,0,1,0,0,632.9671416627052,2390.3286266697387,0,0,0,0,1,NA,Employed,3
8502,6,1702.3709094034002,3069.85,1,0,1,0,0,581,7075.023051355499,1,0,0,0,1,0,Employed,8
8503,5,7521.655037846109,3567.7,1,0,1,1,0,631.8417200318565,1947.1616104457948,1,0,0,0,2,NA,Employed,4
8504,5,5662.867606115834,3739.4,0,0,0,0,0,687.5999012962699,6852.069444248626,0,0,0,0,2,NA,Employed,8
8505,3,5102.518076094694,667.97,1,2,1,1,0,690.500121624856,3932.6718556981373,0,0,0,0,2,NA,Employed,5
8506,6,2983.134834053918,2488.41,0,3,1,1,0,737.552992071418,2173.050369796475,0,0,0,0,1,NA,Employed,3
8507,5,5031.100439309637,2563.73,0,2,1,1,0,631.9108605345531,4329.500163345022,0,0,0,0,2,NA,Unemployed,5
8508,6,6017.408565493846,3867.85,0,3,0,1,2,743.1885401114673,2759.363126012762,0,0,0,0,1,NA,Unemployed,3
8509,4,7040.339470975495,3951.3,1,0,1,1,0,793.0773433771601,4825.170353601381,0,0,0,0,1,NA,Unemployed,6
8510,4,5596.9963901474075,1834.98,0,2,0,0,1,718.1006046355532,9293.06971226612,0,0,0,0,5,NA,Employed,9
8511,1,3820.800770778449,1675.2,0,1,0,1,0,734.006736772264,4239.722440615571,0,0,0,0,0,NA,Student,6
8512,3,7144.313659377217,1325.35,1,1,2,0,0,722.3924549527526,11668.236073645445,0,0,0,0,2,NA,Unemployed,9
8513,3,2651.083154955096,4376.31,0,0,1,1,1,743.912636847022,7470.083502046142,1,0,0,0,0,NA,Employed,10
8514,2,7692.713512156342,1259.37,0,0,0,1,0,713.1543738464176,7111.968631471983,0,0,0,0,0,NA,Retired,6
8515,2,5069.128821865701,3779.45,0,0,1,0,1,803.4566408297911,2051.8481331580388,0,0,0,0,0,NA,Employed,3
8516,2,4185.561813860171,3574.18,0,1,1,1,0,722.2768761031101,12564.38670446603,0,0,0,0,0,NA,Student,10
8517,7,3607.930284225864,3128.96,0,0,1,0,0,608.1955893233783,489.4225724729593,0,0,0,0,2,NA,Retired,1
8518,7,3990.882379244108,3411.31,1,0,2,0,2,714.8529254454722,6585.071859038701,0,0,0,0,0,NA,Retired,6
8519,9,4373.148584887796,1438.34,0,2,1,3,1,709.9256537955839,3051.453440161566,0,0,0,0,0,NA,Student,3
8520,5,7726.781783260238,2655.3,0,0,0,0,0,680.25404387276,9312.814672089786,0,0,0,0,0,NA,Employed,10
8521,11,6442.212947026621,2330.8,0,1,0,2,0,681.4045016850615,5575.667393714403,0,0,0,0,2,NA,Employed,6
8522,4,4893.34295033051,3738.84,0,1,0,2,0,600,8209.217266068357,0,0,0,0,2,3,Employed,9
8523,10,8796.002262149705,4313.65,1,1,0,1,0,399,2784.0110017066745,0,0,0,0,0,0,Employed,2
8524,6,4836.058451494491,2771.75,0,0,3,0,0,777.1173719165662,3790.906589812851,1,0,0,0,2,NA,Employed,2
8525,3,3109.3874740233096,2374.97,1,0,0,2,0,708.5306490169971,8649.103512561915,1,1,0,0,0,NA,Employed,9
8526,4,8796.721752538275,2339.41,2,1,0,2,1,759.8699504991563,7794.557317614641,0,0,0,0,1,NA,Employed,8
8527,2,938.5294682955623,2965.64,1,0,0,0,1,704.6871247007782,9216.778870334354,0,0,0,0,0,NA,Unemployed,8
8528,8,7547.056064207648,1776.31,0,0,2,2,0,659.7731177088132,1443.8881140694098,1,0,0,0,3,NA,Employed,2
8529,4,6127.78848469852,3029.97,2,0,0,2,0,678.7607980542748,6004.756783838489,0,0,0,0,0,NA,Unemployed,6
8530,7,2131.811089693187,3220.56,0,0,2,3,0,635.5616071608512,747.431985588585,0,0,0,0,1,NA,Employed,1
8531,8,7985.900718044927,3840.82,0,0,0,0,0,609.0335623869829,9696.269011213722,1,1,0,0,2,NA,Employed,10
8532,3,1861.1887987953728,4020.89,0,0,3,0,0,628.1176184417312,1719.4744041224958,0,0,0,0,0,NA,Employed,2
8533,3,4879.0715530893385,4084.47,0,2,1,1,1,821.539975893148,3340.2750208817833,0,0,0,0,0,NA,Unemployed,6
8534,6,3169.6549567250822,1050.09,1,2,1,1,0,746.1834217104125,1195.7578454412785,1,1,1,1,2,NA,Employed,1
8535,3,4875.7699167773435,2468.24,0,0,1,2,0,690.0704749755993,7658.677616032774,0,0,0,0,1,NA,Student,9
8536,3,6855.727366111196,3605.33,0,0,0,2,0,640.5198926721413,6526.94857198092,0,0,0,0,2,NA,Unemployed,8
8537,3,6032.208310257535,3436.95,1,0,0,0,1,660.9427871595661,3860.148104858611,0,0,0,0,1,NA,Employed,3
8538,6,4024.9042806684065,4823.9,0,1,1,0,0,652.5556116740637,3685.2286368737405,0,0,0,0,1,NA,Unemployed,3
8539,4,6183.367057677714,5718.85,0,0,0,0,0,635.539506152463,10647.455916253322,0,0,0,0,4,NA,Employed,10
8540,5,3052.264064387711,3995.09,0,2,3,3,0,726.986585196876,1134.7960594774065,0,0,0,0,0,NA,Employed,1
8541,6,4831.494801706225,2856.18,0,1,0,0,0,627,2052.6629181888356,0,0,0,0,0,5,Unemployed,2
8542,3,5229.9802376133675,2288.86,2,1,1,0,1,601,11428.5390597121,0,0,0,0,2,3,Unemployed,10
8543,2,1240.260930391446,3838.38,0,0,0,2,0,641,7787.838798562079,0,0,0,0,1,6,Employed,7
8544,5,2095.8581944336206,1440.2,1,0,3,2,0,720.1311073101676,4904.440851783931,0,0,0,0,1,NA,Employed,5
8545,5,3210.361949746347,3664.96,0,0,0,1,1,653.4726380841445,1076.463787610859,0,0,0,0,3,NA,Employed,1
8546,4,6586.898574861871,1789.04,1,1,0,2,1,752.9491345105093,8486.172120043902,0,0,0,0,1,NA,Employed,10
8547,1,6452.153045603731,990.55,1,1,2,1,0,756.2152875141903,6882.131013565316,0,0,0,0,1,NA,Student,7
8548,4,3817.4701943699974,3732.37,0,0,0,1,1,665.711462900013,8085.0478136840175,0,0,0,0,1,NA,Student,9
8549,7,542.802740477402,1111.35,2,0,1,0,2,690.089899400946,7356.147825436516,0,0,0,0,2,NA,Retired,8
8550,9,3363.8522973964955,4026.59,2,0,0,2,0,691.3971553702096,2655.2431326657165,1,0,0,0,0,NA,Employed,9
8551,7,3903.720272561235,3659.36,1,2,2,0,0,646.8888047516815,6324.2270012055715,0,0,0,0,1,NA,Employed,7
8552,2,9174.50199598194,2738.46,0,2,2,0,0,660.1164091784377,2701.1877281047946,0,0,0,0,0,NA,Employed,3
8553,5,4593.033415954907,1801.87,0,0,0,2,0,736.7885314590324,3957.7987818043816,0,0,0,0,0,NA,Unemployed,4
